date,value,place_id,category_id
2019-01-01 00:00:00,134816714.21000007,c-us-ma-bos,
2020-01-01 00:00:00,194329701.97999993,c-us-ma-bos,
2021-01-01 00:00:00,186674031.03999996,c-us-ma-bos,
2022-01-01 00:00:00,198151068.76000005,c-us-ma-bos,
2023-01-01 00:00:00,174833888.93999997,c-us-ma-bos,
2017-01-01 00:00:00,92129743.46000001,c-us-md-bal,
2018-01-01 00:00:00,111957664.23000002,c-us-md-bal,
2019-01-01 00:00:00,111003228.71999995,c-us-md-bal,
2020-01-01 00:00:00,214457181.09,c-us-md-bal,
2021-01-01 00:00:00,181623178.62,c-us-md-bal,
2022-01-01 00:00:00,108642767.16999997,c-us-md-bal,
2023-01-01 00:00:00,121127095.38000003,c-us-md-bal,
2017-01-01 00:00:00,46542028.589999996,c-us-me-pwm,
2018-01-01 00:00:00,47651974.68,c-us-me-pwm,
2019-01-01 00:00:00,60787477.589999996,c-us-me-pwm,
2020-01-01 00:00:00,76054930.69999999,c-us-me-pwm,
2021-01-01 00:00:00,135383332.23000002,c-us-me-pwm,
2022-01-01 00:00:00,69638734.92,c-us-me-pwm,
2023-01-01 00:00:00,62251392.4,c-us-me-pwm,
2017-01-01 00:00:00,230715170.89,c-us-mi-det,
2018-01-01 00:00:00,229979662,c-us-mi-det,
2019-01-01 00:00:00,239981326.08000004,c-us-mi-det,
2020-01-01 00:00:00,541171076.1699998,c-us-mi-det,
2021-01-01 00:00:00,1282596190.0499997,c-us-mi-det,
2022-01-01 00:00:00,370199923.03,c-us-mi-det,
2023-01-01 00:00:00,381735179.08,c-us-mi-det,
2017-01-01 00:00:00,134471344.22,c-us-mn-mes,
2018-01-01 00:00:00,121702916.14000002,c-us-mn-mes,
2019-01-01 00:00:00,121207434.8,c-us-mn-mes,
2020-01-01 00:00:00,170461412.79999998,c-us-mn-mes,
2021-01-01 00:00:00,459920107.27,c-us-mn-mes,
2022-01-01 00:00:00,169558810.86,c-us-mn-mes,
2023-01-01 00:00:00,129655188.39999999,c-us-mn-mes,
2017-01-01 00:00:00,7398067.28,c-us-mn-rst,
2018-01-01 00:00:00,7857226.130000001,c-us-mn-rst,
2019-01-01 00:00:00,10593245.870000001,c-us-mn-rst,
2020-01-01 00:00:00,25290929.45,c-us-mn-rst,
2021-01-01 00:00:00,32652288.400000006,c-us-mn-rst,
2022-01-01 00:00:00,9333802.77,c-us-mn-rst,
2023-01-01 00:00:00,35208310.33,c-us-mn-rst,
2017-01-01 00:00:00,18504195.83,c-us-mn-stp,
2018-01-01 00:00:00,18745261.049999997,c-us-mn-stp,
2019-01-01 00:00:00,14876671.519999996,c-us-mn-stp,
2020-01-01 00:00:00,29980954.970000003,c-us-mn-stp,
2021-01-01 00:00:00,35562314.64000001,c-us-mn-stp,
2022-01-01 00:00:00,19717880.73,c-us-mn-stp,
2023-01-01 00:00:00,13714251.840000002,c-us-mn-stp,
2017-01-01 00:00:00,205693235.80999997,c-us-mo-mkc,
2018-01-01 00:00:00,205118539.89999998,c-us-mo-mkc,
2019-01-01 00:00:00,148903695.99,c-us-mo-mkc,
2020-01-01 00:00:00,294723716.58000004,c-us-mo-mkc,
2021-01-01 00:00:00,688833016.4600002,c-us-mo-mkc,
2022-01-01 00:00:00,292145567.28999996,c-us-mo-mkc,
2023-01-01 00:00:00,187243708.03,c-us-mo-mkc,
2017-01-01 00:00:00,229222586.88000003,c-us-mo-stl,
2018-01-01 00:00:00,162778093.68000007,c-us-mo-stl,
2019-01-01 00:00:00,176208094.79000005,c-us-mo-stl,
2020-01-01 00:00:00,340686026.65000004,c-us-mo-stl,
